state,date,cases,deaths,recovered,state_id,country
Sachsen-Anhalt,2020-09-10,10,0,10,ST,Germany
Sachsen-Anhalt,2020-09-11,21,1,20,ST,Germany
Sachsen-Anhalt,2020-09-12,13,0,13,ST,Germany
Sachsen-Anhalt,2020-09-13,2,0,2,ST,Germany
Sachsen-Anhalt,2020-09-14,8,1,7,ST,Germany
Sachsen-Anhalt,2020-09-15,9,0,9,ST,Germany
Sachsen-Anhalt,2020-09-16,17,0,17,ST,Germany
Sachsen-Anhalt,2020-09-17,28,0,28,ST,Germany
Sachsen-Anhalt,2020-09-18,24,0,24,ST,Germany
Sachsen-Anhalt,2020-09-19,8,0,8,ST,Germany
Sachsen-Anhalt,2020-09-20,6,0,6,ST,Germany
Sachsen-Anhalt,2020-09-21,7,0,7,ST,Germany
Sachsen-Anhalt,2020-09-22,29,0,29,ST,Germany
Sachsen-Anhalt,2020-09-23,26,1,25,ST,Germany
Sachsen-Anhalt,2020-09-24,15,0,15,ST,Germany
Sachsen-Anhalt,2020-09-25,36,0,36,ST,Germany
Sachsen-Anhalt,2020-09-26,41,0,41,ST,Germany
Sachsen-Anhalt,2020-09-27,3,0,3,ST,Germany
Sachsen-Anhalt,2020-09-28,12,0,12,ST,Germany
Sachsen-Anhalt,2020-09-29,32,0,32,ST,Germany
Sachsen-Anhalt,2020-09-30,40,0,40,ST,Germany
Sachsen-Anhalt,2020-10-01,21,0,21,ST,Germany
Sachsen-Anhalt,2020-10-02,33,0,33,ST,Germany
Sachsen-Anhalt,2020-10-03,10,0,10,ST,Germany
Sachsen-Anhalt,2020-10-04,11,0,11,ST,Germany
Sachsen-Anhalt,2020-10-05,18,0,18,ST,Germany
Sachsen-Anhalt,2020-10-06,41,0,41,ST,Germany
Sachsen-Anhalt,2020-10-07,17,0,17,ST,Germany
Sachsen-Anhalt,2020-10-08,27,1,26,ST,Germany
Sachsen-Anhalt,2020-10-09,46,0,46,ST,Germany
Sachsen-Anhalt,2020-10-10,6,0,6,ST,Germany
Sachsen-Anhalt,2020-10-11,37,0,37,ST,Germany
Sachsen-Anhalt,2020-10-12,22,0,22,ST,Germany
Sachsen-Anhalt,2020-10-13,33,0,33,ST,Germany
Sachsen-Anhalt,2020-10-14,54,2,52,ST,Germany
Sachsen-Anhalt,2020-10-15,62,0,62,ST,Germany
Sachsen-Anhalt,2020-10-16,88,1,87,ST,Germany
Sachsen-Anhalt,2020-10-17,56,0,56,ST,Germany
Sachsen-Anhalt,2020-10-18,43,0,43,ST,Germany
Sachsen-Anhalt,2020-10-19,86,3,83,ST,Germany
Sachsen-Anhalt,2020-10-20,76,2,74,ST,Germany
Sachsen-Anhalt,2020-10-21,166,2,164,ST,Germany
Sachsen-Anhalt,2020-10-22,82,3,79,ST,Germany
Sachsen-Anhalt,2020-10-23,233,3,230,ST,Germany
Sachsen-Anhalt,2020-10-24,77,0,77,ST,Germany
Sachsen-Anhalt,2020-10-25,127,2,125,ST,Germany
Sachsen-Anhalt,2020-10-26,120,4,116,ST,Germany
Sachsen-Anhalt,2020-10-27,185,3,182,ST,Germany
Sachsen-Anhalt,2020-10-28,282,1,281,ST,Germany
Sachsen-Anhalt,2020-10-29,205,2,203,ST,Germany
Sachsen-Anhalt,2020-10-30,236,6,230,ST,Germany
Sachsen-Anhalt,2020-10-31,158,1,157,ST,Germany
Sachsen-Anhalt,2020-11-01,106,0,106,ST,Germany
Sachsen-Anhalt,2020-11-02,124,6,118,ST,Germany
Sachsen-Anhalt,2020-11-03,191,1,190,ST,Germany
Sachsen-Anhalt,2020-11-04,275,6,269,ST,Germany
Sachsen-Anhalt,2020-11-05,314,4,310,ST,Germany
Sachsen-Anhalt,2020-11-06,248,2,246,ST,Germany
Sachsen-Anhalt,2020-11-07,163,2,161,ST,Germany
Sachsen-Anhalt,2020-11-08,104,2,102,ST,Germany
Sachsen-Anhalt,2020-11-09,149,5,144,ST,Germany
Sachsen-Anhalt,2020-11-10,273,7,266,ST,Germany
Sachsen-Anhalt,2020-11-11,269,3,266,ST,Germany
Sachsen-Anhalt,2020-11-12,277,3,274,ST,Germany
Sachsen-Anhalt,2020-11-13,192,2,190,ST,Germany
Sachsen-Anhalt,2020-11-14,203,3,200,ST,Germany
Sachsen-Anhalt,2020-11-15,139,5,134,ST,Germany
Sachsen-Anhalt,2020-11-16,169,9,160,ST,Germany
Sachsen-Anhalt,2020-11-17,332,7,325,ST,Germany
Sachsen-Anhalt,2020-11-18,293,8,285,ST,Germany
Sachsen-Anhalt,2020-11-19,322,5,317,ST,Germany
Sachsen-Anhalt,2020-11-20,305,9,296,ST,Germany
Sachsen-Anhalt,2020-11-21,257,6,251,ST,Germany
Sachsen-Anhalt,2020-11-22,167,9,158,ST,Germany
Sachsen-Anhalt,2020-11-23,285,10,275,ST,Germany
Sachsen-Anhalt,2020-11-24,339,4,335,ST,Germany
Sachsen-Anhalt,2020-11-25,378,5,373,ST,Germany
Sachsen-Anhalt,2020-11-26,423,6,417,ST,Germany
Sachsen-Anhalt,2020-11-27,443,13,430,ST,Germany
Sachsen-Anhalt,2020-11-28,290,8,282,ST,Germany
Sachsen-Anhalt,2020-11-29,202,6,196,ST,Germany
Sachsen-Anhalt,2020-11-30,230,8,222,ST,Germany
Sachsen-Anhalt,2020-12-01,414,11,403,ST,Germany
Sachsen-Anhalt,2020-12-02,518,15,503,ST,Germany
Sachsen-Anhalt,2020-12-03,491,12,479,ST,Germany
Sachsen-Anhalt,2020-12-04,618,33,585,ST,Germany
Sachsen-Anhalt,2020-12-05,297,13,284,ST,Germany
Sachsen-Anhalt,2020-12-06,184,15,169,ST,Germany
Sachsen-Anhalt,2020-12-07,447,25,422,ST,Germany
Sachsen-Anhalt,2020-12-08,582,31,551,ST,Germany
Sachsen-Anhalt,2020-12-09,693,34,659,ST,Germany
Sachsen-Anhalt,2020-12-10,572,11,561,ST,Germany
Sachsen-Anhalt,2020-12-11,628,28,600,ST,Germany
Sachsen-Anhalt,2020-12-12,423,12,411,ST,Germany
Sachsen-Anhalt,2020-12-13,348,19,329,ST,Germany
Sachsen-Anhalt,2020-12-14,499,21,478,ST,Germany
Sachsen-Anhalt,2020-12-15,705,21,684,ST,Germany
Sachsen-Anhalt,2020-12-16,714,15,699,ST,Germany
Sachsen-Anhalt,2020-12-17,962,34,928,ST,Germany
Sachsen-Anhalt,2020-12-18,927,33,894,ST,Germany
Sachsen-Anhalt,2020-12-19,524,15,509,ST,Germany
Sachsen-Anhalt,2020-12-20,487,26,461,ST,Germany
Sachsen-Anhalt,2020-12-21,640,38,602,ST,Germany
Sachsen-Anhalt,2020-12-22,936,46,890,ST,Germany
Sachsen-Anhalt,2020-12-23,979,40,939,ST,Germany
Sachsen-Anhalt,2020-12-24,682,22,660,ST,Germany
Sachsen-Anhalt,2020-12-25,610,25,585,ST,Germany
Sachsen-Anhalt,2020-12-26,387,17,370,ST,Germany
Sachsen-Anhalt,2020-12-27,289,25,264,ST,Germany
Sachsen-Anhalt,2020-12-28,536,37,499,ST,Germany
Sachsen-Anhalt,2020-12-29,960,79,881,ST,Germany
Sachsen-Anhalt,2020-12-30,915,50,865,ST,Germany
Sachsen-Anhalt,2020-12-31,595,36,559,ST,Germany
Sachsen-Anhalt,2021-01-01,666,23,643,ST,Germany
Sachsen-Anhalt,2021-01-02,504,31,473,ST,Germany
Sachsen-Anhalt,2021-01-03,390,21,369,ST,Germany
Sachsen-Anhalt,2021-01-04,547,28,519,ST,Germany
Sachsen-Anhalt,2021-01-05,968,45,923,ST,Germany
Sachsen-Anhalt,2021-01-06,769,22,747,ST,Germany
Sachsen-Anhalt,2021-01-07,1047,35,1012,ST,Germany
Sachsen-Anhalt,2021-01-08,1066,38,1028,ST,Germany
Sachsen-Anhalt,2021-01-09,655,29,626,ST,Germany
Sachsen-Anhalt,2021-01-10,470,31,439,ST,Germany
Sachsen-Anhalt,2021-01-11,785,38,747,ST,Germany
Sachsen-Anhalt,2021-01-12,1057,52,1005,ST,Germany
Sachsen-Anhalt,2021-01-13,1078,45,1033,ST,Germany
Sachsen-Anhalt,2021-01-14,857,33,824,ST,Germany
Sachsen-Anhalt,2021-01-15,770,59,711,ST,Germany
Sachsen-Anhalt,2021-01-16,596,56,540,ST,Germany
Sachsen-Anhalt,2021-01-17,328,10,318,ST,Germany
Sachsen-Anhalt,2021-01-18,551,40,511,ST,Germany
Sachsen-Anhalt,2021-01-19,903,48,855,ST,Germany
Sachsen-Anhalt,2021-01-20,880,51,829,ST,Germany
Sachsen-Anhalt,2021-01-21,895,47,848,ST,Germany
Sachsen-Anhalt,2021-01-22,642,29,613,ST,Germany
Sachsen-Anhalt,2021-01-23,496,20,476,ST,Germany
Sachsen-Anhalt,2021-01-24,265,22,243,ST,Germany
Sachsen-Anhalt,2021-01-25,573,51,522,ST,Germany
Sachsen-Anhalt,2021-01-26,696,40,656,ST,Germany
Sachsen-Anhalt,2021-01-27,703,39,664,ST,Germany
Sachsen-Anhalt,2021-01-28,584,37,547,ST,Germany
Sachsen-Anhalt,2021-01-29,503,20,483,ST,Germany
Sachsen-Anhalt,2021-01-30,393,21,372,ST,Germany
Sachsen-Anhalt,2021-01-31,193,11,182,ST,Germany
Sachsen-Anhalt,2021-02-01,279,22,257,ST,Germany
Sachsen-Anhalt,2021-02-02,544,26,518,ST,Germany
Sachsen-Anhalt,2021-02-03,489,38,451,ST,Germany
Sachsen-Anhalt,2021-02-04,446,41,405,ST,Germany
Sachsen-Anhalt,2021-02-05,415,27,388,ST,Germany
Sachsen-Anhalt,2021-02-06,309,15,294,ST,Germany
Sachsen-Anhalt,2021-02-07,151,6,145,ST,Germany
Sachsen-Anhalt,2021-02-08,172,11,161,ST,Germany
Sachsen-Anhalt,2021-02-09,205,13,192,ST,Germany
Sachsen-Anhalt,2021-02-10,364,17,347,ST,Germany
Sachsen-Anhalt,2021-02-11,307,27,280,ST,Germany
Sachsen-Anhalt,2021-02-12,319,15,304,ST,Germany
Sachsen-Anhalt,2021-02-13,306,12,294,ST,Germany
Sachsen-Anhalt,2021-02-14,139,5,134,ST,Germany
Sachsen-Anhalt,2021-02-15,208,13,195,ST,Germany
Sachsen-Anhalt,2021-02-16,369,16,353,ST,Germany
Sachsen-Anhalt,2021-02-17,360,10,350,ST,Germany
Sachsen-Anhalt,2021-02-18,378,12,366,ST,Germany
Sachsen-Anhalt,2021-02-19,304,11,293,ST,Germany
Sachsen-Anhalt,2021-02-20,305,13,292,ST,Germany
Sachsen-Anhalt,2021-02-21,106,8,97,ST,Germany
Sachsen-Anhalt,2021-02-22,174,12,162,ST,Germany
Sachsen-Anhalt,2021-02-23,359,13,346,ST,Germany
Sachsen-Anhalt,2021-02-24,432,15,417,ST,Germany
Sachsen-Anhalt,2021-02-25,364,11,353,ST,Germany
Sachsen-Anhalt,2021-02-26,341,13,328,ST,Germany
Sachsen-Anhalt,2021-02-27,293,11,282,ST,Germany
Sachsen-Anhalt,2021-02-28,174,2,172,ST,Germany
Sachsen-Anhalt,2021-03-01,131,4,126,ST,Germany
Sachsen-Anhalt,2021-03-02,382,10,372,ST,Germany
Sachsen-Anhalt,2021-03-03,383,12,371,ST,Germany
Sachsen-Anhalt,2021-03-04,385,7,378,ST,Germany
Sachsen-Anhalt,2021-03-05,259,6,253,ST,Germany
Sachsen-Anhalt,2021-03-06,257,5,251,ST,Germany
Sachsen-Anhalt,2021-03-07,186,10,176,ST,Germany
Sachsen-Anhalt,2021-03-08,166,9,157,ST,Germany
Sachsen-Anhalt,2021-03-09,346,7,337,ST,Germany
Sachsen-Anhalt,2021-03-10,446,6,440,ST,Germany
Sachsen-Anhalt,2021-03-11,509,5,502,ST,Germany
Sachsen-Anhalt,2021-03-12,373,10,362,ST,Germany
Sachsen-Anhalt,2021-03-13,419,5,414,ST,Germany
Sachsen-Anhalt,2021-03-14,185,7,178,ST,Germany
Sachsen-Anhalt,2021-03-15,151,3,148,ST,Germany
Sachsen-Anhalt,2021-03-16,433,7,426,ST,Germany
Sachsen-Anhalt,2021-03-17,489,13,474,ST,Germany
Sachsen-Anhalt,2021-03-18,642,12,463,ST,Germany
Sachsen-Anhalt,2021-03-19,484,6,334,ST,Germany
Sachsen-Anhalt,2021-03-20,385,1,249,ST,Germany
Sachsen-Anhalt,2021-03-21,230,2,201,ST,Germany
Sachsen-Anhalt,2021-03-22,271,4,134,ST,Germany
Sachsen-Anhalt,2021-03-23,614,11,339,ST,Germany
Sachsen-Anhalt,2021-03-24,662,10,367,ST,Germany
Sachsen-Anhalt,2021-03-25,688,8,374,ST,Germany
Sachsen-Anhalt,2021-03-26,670,6,410,ST,Germany
Sachsen-Anhalt,2021-03-27,633,8,298,ST,Germany
Sachsen-Anhalt,2021-03-28,262,2,186,ST,Germany
Sachsen-Anhalt,2021-03-29,275,4,151,ST,Germany
Sachsen-Anhalt,2021-03-30,666,9,306,ST,Germany
Sachsen-Anhalt,2021-03-31,657,4,345,ST,Germany
Sachsen-Anhalt,2021-04-01,791,9,267,ST,Germany
Sachsen-Anhalt,2021-04-02,567,9,182,ST,Germany
Sachsen-Anhalt,2021-04-03,427,5,114,ST,Germany
Sachsen-Anhalt,2021-04-04,218,2,36,ST,Germany
Sachsen-Anhalt,2021-04-05,272,2,19,ST,Germany
Sachsen-Anhalt,2021-04-06,338,10,27,ST,Germany
Sachsen-Anhalt,2021-04-07,703,0,52,ST,Germany
Sachsen-Anhalt,2021-04-08,804,3,45,ST,Germany
Sachsen-Anhalt,2021-04-09,904,1,12,ST,Germany
Sachsen-Anhalt,2021-04-10,675,0,4,ST,Germany
Sachsen-Anhalt,2021-04-11,247,1,2,ST,Germany
Sachsen-Anhalt,2021-04-12,313,1,5,ST,Germany
Sachsen-Anhalt,2021-04-13,355,1,2,ST,Germany
Schleswig-Holstein,2020-02-28,1,0,1,SH,Germany
Schleswig-Holstein,2020-02-29,1,0,1,SH,Germany
Schleswig-Holstein,2020-03-02,2,0,2,SH,Germany
Schleswig-Holstein,2020-03-03,1,0,1,SH,Germany
Schleswig-Holstein,2020-03-05,1,0,1,SH,Germany
Schleswig-Holstein,2020-03-06,2,0,2,SH,Germany
Schleswig-Holstein,2020-03-08,1,0,1,SH,Germany
Schleswig-Holstein,2020-03-09,3,0,3,SH,Germany
Schleswig-Holstein,2020-03-10,7,0,7,SH,Germany
Schleswig-Holstein,2020-03-11,19,0,19,SH,Germany
Schleswig-Holstein,2020-03-12,18,1,17,SH,Germany
Schleswig-Holstein,2020-03-13,27,0,27,SH,Germany
Schleswig-Holstein,2020-03-14,24,0,24,SH,Germany
Schleswig-Holstein,2020-03-15,21,0,21,SH,Germany
Schleswig-Holstein,2020-03-16,29,0,29,SH,Germany
Schleswig-Holstein,2020-03-17,46,2,44,SH,Germany
Schleswig-Holstein,2020-03-18,53,4,49,SH,Germany
Schleswig-Holstein,2020-03-19,60,0,60,SH,Germany
Schleswig-Holstein,2020-03-20,78,1,77,SH,Germany
Schleswig-Holstein,2020-03-21,45,3,42,SH,Germany
Schleswig-Holstein,2020-03-22,34,3,31,SH,Germany
Schleswig-Holstein,2020-03-23,94,3,91,SH,Germany
Schleswig-Holstein,2020-03-24,100,4,96,SH,Germany
Schleswig-Holstein,2020-03-25,86,4,82,SH,Germany
Schleswig-Holstein,2020-03-26,96,4,92,SH,Germany
Schleswig-Holstein,2020-03-27,117,2,115,SH,Germany
Schleswig-Holstein,2020-03-28,82,1,81,SH,Germany
Schleswig-Holstein,2020-03-29,43,2,41,SH,Germany
Schleswig-Holstein,2020-03-30,78,5,73,SH,Germany
Schleswig-Holstein,2020-03-31,104,5,99,SH,Germany
Schleswig-Holstein,2020-04-01,103,7,96,SH,Germany
Schleswig-Holstein,2020-04-02,112,4,108,SH,Germany
Schleswig-Holstein,2020-04-03,112,7,105,SH,Germany
Schleswig-Holstein,2020-04-04,69,3,66,SH,Germany
Schleswig-Holstein,2020-04-05,36,1,35,SH,Germany
Schleswig-Holstein,2020-04-06,61,5,56,SH,Germany
Schleswig-Holstein,2020-04-07,112,11,101,SH,Germany
Schleswig-Holstein,2020-04-08,90,5,85,SH,Germany
Schleswig-Holstein,2020-04-09,92,5,87,SH,Germany
Schleswig-Holstein,2020-04-10,34,1,33,SH,Germany
Schleswig-Holstein,2020-04-11,40,3,37,SH,Germany
Schleswig-Holstein,2020-04-12,16,0,16,SH,Germany
Schleswig-Holstein,2020-04-13,98,12,86,SH,Germany
Schleswig-Holstein,2020-04-14,18,1,17,SH,Germany
Schleswig-Holstein,2020-04-15,42,3,39,SH,Germany
Schleswig-Holstein,2020-04-16,51,3,48,SH,Germany
Schleswig-Holstein,2020-04-17,40,3,37,SH,Germany
Schleswig-Holstein,2020-04-18,25,2,23,SH,Germany
Schleswig-Holstein,2020-04-19,9,1,8,SH,Germany
Schleswig-Holstein,2020-04-20,28,4,24,SH,Germany
Schleswig-Holstein,2020-04-21,38,2,36,SH,Germany
Schleswig-Holstein,2020-04-22,35,5,30,SH,Germany
Schleswig-Holstein,2020-04-23,41,2,39,SH,Germany
Schleswig-Holstein,2020-04-24,39,2,37,SH,Germany
Schleswig-Holstein,2020-04-25,16,2,14,SH,Germany
Schleswig-Holstein,2020-04-26,6,1,5,SH,Germany
Schleswig-Holstein,2020-04-27,13,1,12,SH,Germany
Schleswig-Holstein,2020-04-28,23,1,22,SH,Germany
Schleswig-Holstein,2020-04-29,18,0,18,SH,Germany
Schleswig-Holstein,2020-04-30,19,1,18,SH,Germany
Schleswig-Holstein,2020-05-01,13,1,12,SH,Germany
Schleswig-Holstein,2020-05-02,11,2,9,SH,Germany
Schleswig-Holstein,2020-05-03,49,0,49,SH,Germany
Schleswig-Holstein,2020-05-04,15,0,15,SH,Germany
Schleswig-Holstein,2020-05-05,49,0,49,SH,Germany
Schleswig-Holstein,2020-05-06,16,0,16,SH,Germany
Schleswig-Holstein,2020-05-07,34,1,33,SH,Germany
Schleswig-Holstein,2020-05-08,22,1,21,SH,Germany
Schleswig-Holstein,2020-05-09,20,0,20,SH,Germany
Schleswig-Holstein,2020-05-10,20,1,19,SH,Germany
Schleswig-Holstein,2020-05-11,5,1,4,SH,Germany
Schleswig-Holstein,2020-05-12,16,0,16,SH,Germany
Schleswig-Holstein,2020-05-13,12,0,12,SH,Germany
Schleswig-Holstein,2020-05-14,5,0,5,SH,Germany
Schleswig-Holstein,2020-05-15,7,0,7,SH,Germany
Schleswig-Holstein,2020-05-16,2,0,2,SH,Germany
Schleswig-Holstein,2020-05-17,1,0,1,SH,Germany
Schleswig-Holstein,2020-05-19,14,1,13,SH,Germany
Schleswig-Holstein,2020-05-20,9,0,9,SH,Germany
Schleswig-Holstein,2020-05-21,23,0,23,SH,Germany
Schleswig-Holstein,2020-05-22,18,1,17,SH,Germany
Schleswig-Holstein,2020-05-26,7,0,7,SH,Germany
Schleswig-Holstein,2020-05-28,6,0,6,SH,Germany
Schleswig-Holstein,2020-05-29,14,2,12,SH,Germany
Schleswig-Holstein,2020-05-30,4,0,4,SH,Germany
Schleswig-Holstein,2020-05-31,3,0,3,SH,Germany
Schleswig-Holstein,2020-06-01,5,0,5,SH,Germany
Schleswig-Holstein,2020-06-02,1,0,1,SH,Germany
Schleswig-Holstein,2020-06-05,2,0,2,SH,Germany
Schleswig-Holstein,2020-06-06,2,0,2,SH,Germany
Schleswig-Holstein,2020-06-07,1,0,1,SH,Germany
Schleswig-Holstein,2020-06-08,2,0,2,SH,Germany
Schleswig-Holstein,2020-06-09,1,0,1,SH,Germany
Schleswig-Holstein,2020-06-10,2,0,2,SH,Germany
Schleswig-Holstein,2020-06-11,3,0,3,SH,Germany
Schleswig-Holstein,2020-06-12,1,1,0,SH,Germany
Schleswig-Holstein,2020-06-15,2,0,2,SH,Germany
Schleswig-Holstein,2020-06-16,1,0,1,SH,Germany
Schleswig-Holstein,2020-06-18,9,0,9,SH,Germany
Schleswig-Holstein,2020-06-19,3,0,3,SH,Germany
Schleswig-Holstein,2020-06-20,1,0,1,SH,Germany
Schleswig-Holstein,2020-06-21,2,0,2,SH,Germany
Schleswig-Holstein,2020-06-23,1,0,1,SH,Germany
Schleswig-Holstein,2020-06-24,4,0,4,SH,Germany
Schleswig-Holstein,2020-06-25,6,1,5,SH,Germany
Schleswig-Holstein,2020-06-26,1,0,1,SH,Germany
Schleswig-Holstein,2020-06-27,3,0,3,SH,Germany
Schleswig-Holstein,2020-06-28,1,0,1,SH,Germany
Schleswig-Holstein,2020-06-29,3,0,3,SH,Germany
Schleswig-Holstein,2020-06-30,5,0,5,SH,Germany
Schleswig-Holstein,2020-07-01,12,0,12,SH,Germany
Schleswig-Holstein,2020-07-02,5,0,5,SH,Germany
Schleswig-Holstein,2020-07-03,4,0,4,SH,Germany
Schleswig-Holstein,2020-07-04,3,0,3,SH,Germany
Schleswig-Holstein,2020-07-05,5,0,5,SH,Germany
Schleswig-Holstein,2020-07-07,4,0,4,SH,Germany
Schleswig-Holstein,2020-07-08,7,1,6,SH,Germany
Schleswig-Holstein,2020-07-09,3,0,3,SH,Germany
Schleswig-Holstein,2020-07-10,2,0,2,SH,Germany
Schleswig-Holstein,2020-07-12,8,0,8,SH,Germany
Schleswig-Holstein,2020-07-13,8,1,7,SH,Germany
Schleswig-Holstein,2020-07-14,7,0,7,SH,Germany
Schleswig-Holstein,2020-07-15,8,0,8,SH,Germany
Schleswig-Holstein,2020-07-16,2,0,2,SH,Germany
Schleswig-Holstein,2020-07-17,14,1,13,SH,Germany
Schleswig-Holstein,2020-07-18,4,0,4,SH,Germany
Schleswig-Holstein,2020-07-19,7,0,7,SH,Germany
Schleswig-Holstein,2020-07-20,9,0,9,SH,Germany
Schleswig-Holstein,2020-07-21,6,0,6,SH,Germany
Schleswig-Holstein,2020-07-22,17,0,17,SH,Germany
Schleswig-Holstein,2020-07-23,8,0,8,SH,Germany
Schleswig-Holstein,2020-07-24,12,1,11,SH,Germany
Schleswig-Holstein,2020-07-25,7,0,7,SH,Germany
Schleswig-Holstein,2020-07-26,7,0,7,SH,Germany
Schleswig-Holstein,2020-07-27,23,2,21,SH,Germany
Schleswig-Holstein,2020-07-28,27,0,27,SH,Germany
Schleswig-Holstein,2020-07-29,31,0,31,SH,Germany
Schleswig-Holstein,2020-07-30,26,0,26,SH,Germany
Schleswig-Holstein,2020-07-31,24,0,24,SH,Germany
Schleswig-Holstein,2020-08-01,16,0,16,SH,Germany
Schleswig-Holstein,2020-08-02,7,0,7,SH,Germany
Schleswig-Holstein,2020-08-03,17,0,17,SH,Germany
Schleswig-Holstein,2020-08-04,22,0,22,SH,Germany
Schleswig-Holstein,2020-08-05,17,1,16,SH,Germany
Schleswig-Holstein,2020-08-06,36,0,36,SH,Germany
Schleswig-Holstein,2020-08-07,10,0,10,SH,Germany
Schleswig-Holstein,2020-08-08,9,0,9,SH,Germany
Schleswig-Holstein,2020-08-09,8,0,8,SH,Germany
Schleswig-Holstein,2020-08-10,35,0,35,SH,Germany
Schleswig-Holstein,2020-08-11,52,0,52,SH,Germany
Schleswig-Holstein,2020-08-12,38,1,37,SH,Germany
Schleswig-Holstein,2020-08-13,22,0,22,SH,Germany
Schleswig-Holstein,2020-08-14,33,0,33,SH,Germany
Schleswig-Holstein,2020-08-15,19,0,19,SH,Germany
Schleswig-Holstein,2020-08-16,2,0,2,SH,Germany
Schleswig-Holstein,2020-08-17,15,0,15,SH,Germany
Schleswig-Holstein,2020-08-18,18,0,18,SH,Germany
Schleswig-Holstein,2020-08-19,22,0,22,SH,Germany
Schleswig-Holstein,2020-08-20,24,0,24,SH,Germany
Schleswig-Holstein,2020-08-21,14,0,14,SH,Germany
Schleswig-Holstein,2020-08-22,14,0,14,SH,Germany
Schleswig-Holstein,2020-08-23,6,0,6,SH,Germany
Schleswig-Holstein,2020-08-24,22,0,22,SH,Germany
Schleswig-Holstein,2020-08-25,28,0,28,SH,Germany
Schleswig-Holstein,2020-08-26,22,0,22,SH,Germany
Schleswig-Holstein,2020-08-27,18,0,18,SH,Germany
Schleswig-Holstein,2020-08-28,17,0,17,SH,Germany
Schleswig-Holstein,2020-08-29,5,0,5,SH,Germany
Schleswig-Holstein,2020-08-30,9,0,9,SH,Germany
Schleswig-Holstein,2020-08-31,15,0,15,SH,Germany
Schleswig-Holstein,2020-09-01,16,0,16,SH,Germany
Schleswig-Holstein,2020-09-02,26,0,26,SH,Germany
Schleswig-Holstein,2020-09-03,21,0,21,SH,Germany
Schleswig-Holstein,2020-09-04,9,0,9,SH,Germany
Schleswig-Holstein,2020-09-05,8,0,8,SH,Germany
Schleswig-Holstein,2020-09-06,4,0,4,SH,Germany
Schleswig-Holstein,2020-09-07,19,0,19,SH,Germany
Schleswig-Holstein,2020-09-08,21,0,21,SH,Germany
Schleswig-Holstein,2020-09-09,24,0,24,SH,Germany
Schleswig-Holstein,2020-09-10,16,0,16,SH,Germany
Schleswig-Holstein,2020-09-11,11,0,11,SH,Germany
Schleswig-Holstein,2020-09-12,9,0,9,SH,Germany
Schleswig-Holstein,2020-09-13,9,0,9,SH,Germany
Schleswig-Holstein,2020-09-14,24,0,24,SH,Germany
Schleswig-Holstein,2020-09-15,35,0,35,SH,Germany
Schleswig-Holstein,2020-09-16,30,0,30,SH,Germany
Schleswig-Holstein,2020-09-17,36,0,36,SH,Germany
Schleswig-Holstein,2020-09-18,32,0,32,SH,Germany
Schleswig-Holstein,2020-09-19,29,0,29,SH,Germany
Schleswig-Holstein,2020-09-20,17,0,17,SH,Germany
Schleswig-Holstein,2020-09-21,27,1,26,SH,Germany
Schleswig-Holstein,2020-09-22,30,0,30,SH,Germany
Schleswig-Holstein,2020-09-23,48,0,48,SH,Germany
Schleswig-Holstein,2020-09-24,57,0,57,SH,Germany
Schleswig-Holstein,2020-09-25,58,1,57,SH,Germany
Schleswig-Holstein,2020-09-26,23,0,23,SH,Germany
Schleswig-Holstein,2020-09-27,7,0,7,SH,Germany
Schleswig-Holstein,2020-09-28,44,0,44,SH,Germany
Schleswig-Holstein,2020-09-29,46,0,46,SH,Germany
Schleswig-Holstein,2020-09-30,44,0,44,SH,Germany
Schleswig-Holstein,2020-10-01,37,0,37,SH,Germany
Schleswig-Holstein,2020-10-02,39,0,39,SH,Germany
Schleswig-Holstein,2020-10-03,19,0,19,SH,Germany
Schleswig-Holstein,2020-10-04,23,1,22,SH,Germany
Schleswig-Holstein,2020-10-05,35,0,35,SH,Germany
Schleswig-Holstein,2020-10-06,54,0,54,SH,Germany
Schleswig-Holstein,2020-10-07,54,0,54,SH,Germany
Schleswig-Holstein,2020-10-08,63,0,63,SH,Germany
Schleswig-Holstein,2020-10-09,57,0,57,SH,Germany
Schleswig-Holstein,2020-10-10,27,0,27,SH,Germany
Schleswig-Holstein,2020-10-11,22,0,22,SH,Germany
Schleswig-Holstein,2020-10-12,66,1,65,SH,Germany
Schleswig-Holstein,2020-10-13,66,0,66,SH,Germany
Schleswig-Holstein,2020-10-14,71,1,70,SH,Germany
Schleswig-Holstein,2020-10-15,80,2,78,SH,Germany
Schleswig-Holstein,2020-10-16,94,3,91,SH,Germany
Schleswig-Holstein,2020-10-17,51,0,51,SH,Germany
Schleswig-Holstein,2020-10-18,34,2,32,SH,Germany
Schleswig-Holstein,2020-10-19,158,3,155,SH,Germany
Schleswig-Holstein,2020-10-20,125,5,120,SH,Germany
Schleswig-Holstein,2020-10-21,162,1,161,SH,Germany
Schleswig-Holstein,2020-10-22,225,4,221,SH,Germany
Schleswig-Holstein,2020-10-23,193,4,189,SH,Germany
Schleswig-Holstein,2020-10-24,151,1,150,SH,Germany
Schleswig-Holstein,2020-10-25,78,2,76,SH,Germany
Schleswig-Holstein,2020-10-26,156,3,153,SH,Germany
Schleswig-Holstein,2020-10-27,284,8,276,SH,Germany
